replication,delta_E
8446,-0.35815726839048534
8447,-0.12660174699937995
8448,-0.15558506335230624
8449,-0.17089633864816373
8450,-0.2715291860826799
8451,-0.32270247057128204
8452,-0.2616897135704909
8453,-0.43474581832931714
8454,-0.2077664753008756
8455,-0.22553148101333775
8456,-0.001455608943686693
8457,-0.4665438369324401
8458,-0.21834302974521363
8459,-0.23796487984681383
8460,-0.43504334050614635
8461,-0.37235583588721494
8462,-0.3871258148423628
8463,-0.28481509060076515
8464,-0.18110781642709034
8465,-0.25529101355280004
8466,-0.38131069009104357
8467,-0.24387558765659725
8468,-0.23405068801072232
8469,-0.19963176788377374
8470,-0.23345885450414672
8471,-0.3321184559975854
8472,-0.1633615574885837
8473,-0.273727787426785
8474,-0.17952050919981252
8475,-0.1871951844202742
8476,-0.23448869324151736
8477,0.03851498631690055
8478,-0.24933943411498008
8479,-0.3974222140368849
8480,-0.11447732747127745
8481,-0.23803270724766798
8482,-0.22620452566011748
8483,-0.3457282273086833
8484,-0.3230201899526276
8485,-0.16180445058079607
8486,-0.1959863307674593
8487,-0.24607377399873692
8488,-0.05500890573476989
8489,-0.34498758005948665
8490,-0.33687154042853606
8491,-0.05936469541264963
8492,-0.4105607224987416
8493,0.05122301510360542
8494,-0.05637231945371063
8495,-0.1792148726855095
8496,-0.3328616849351467
8497,-0.21047445411835347
8498,-0.3114237739963389
8499,-0.1991767335031467
8500,-0.242299840528084
8501,-0.4223433234275315
8502,-0.33139642249668455
8503,-0.18707778579887133
8504,-0.1531922394977
8505,-0.2173393706058041
8506,-0.11751007970225204
8507,-0.2248056232772304
8508,-0.13425702694598454
8509,-0.2888513769570817
8510,-0.2157024792708738
8511,-0.1802887719492383
8512,-0.23607033366237312
8513,-0.43049532917928124
8514,-0.15125977462444418
8515,-0.41126048612214916
8516,-0.10974006044568989
8517,-0.375771341422846
8518,-0.1623854091361799
8519,-0.1516954986868215
8520,-0.4967984954960273
8521,-0.22856019087585533
8522,-0.23511615403440614
8523,-0.21313385247439973
8524,-0.24432977739094786
8525,-0.290914891308484
8526,-0.435862691513009
8527,-0.25993566000260027
8528,-0.29075495392680084
8529,-0.1306784281127476
8530,-0.2248741775626375
8531,-0.41528640178238513
8532,0.08337208022603484
8533,-0.21812245400126243
8534,-0.16713736176155564
8535,-0.049359816993146864
8536,-0.37301102585221374
8537,-0.43138013817112275
8538,-0.28451941090986477
8539,-0.07373393484870161
8540,-0.35723623090912676
8541,-0.005920356684000951
8542,-0.13366825282563144
8543,-0.3122484312533145
8544,0.01608904193095755
8545,-0.3346422576294533
8546,-0.3808334858301545
8547,-0.19051727510025782
8548,-0.19038530180402727
8549,-0.2935190703814114
8550,-0.258653270845801
8551,-0.3609557098468874
8552,-0.12878755550878498
8553,-0.4006842832744741
8554,-0.22702759649687132
8555,-0.08931973348535416
8556,-0.3115229599520576
8557,-0.23860800888589945
8558,-0.19203823013484086
8559,-0.3273934181387622
8560,-0.11825376296703524
8561,-0.29760840374566455
8562,-0.20441532417041816
8563,-0.22097172801732115
8564,-0.2589890627641218
8565,-0.03785496360729784
8566,0.12059529345886522
8567,-0.2195931001629591
8568,-0.18984947116695466
8569,-0.2918917694818471
8570,-0.3232763050701297
8571,-0.25287479353212433
8572,-0.209157248368646
8573,-0.21452245755426144
8574,-0.17185866092366775
8575,-0.14911609324487649
8576,-0.22477974497520975
8577,-0.20144556733401606
8578,-0.15927642643156165
8579,-0.03783927631510495
8580,-0.3721144603561615
8581,-0.22072876983295514
8582,-0.02428446531223976
8583,-0.3058735168290593
8584,-0.13593284471658304
8585,-0.3361535907400007
8586,-0.30953474971346323
8587,-0.3521910789983978
8588,-0.19858765300044345
8589,-0.2671095123666639
8590,-0.19096391901073162
8591,-0.2856734741992874
8592,-0.08626025827507379
8593,-0.3589670600896353
8594,-0.25470428072325363
8595,-0.1627231495858954
8596,-0.3423700858760792
8597,-0.24223165431530938
8598,-0.1843862524798099
8599,-0.3482483514236218
8600,-0.1905899494872443
8601,-0.4104046377319626
8602,-0.11695411700349358
8603,-0.165447101485282
8604,-0.1228580234336587
8605,-0.1987710037277122
8606,-0.199736666249465
8607,-0.07463670814441614
8608,-0.4463820103223286
8609,-0.012307797904597089
8610,-0.23470648801896418
8611,-0.3482743300524733
8612,-0.17756096264355137
8613,-0.2475520408212845
8614,-0.338946422831005
8615,-0.26892613666294346
8616,-0.43630828590423465
8617,-0.12088665607786851
8618,-0.20574275182492235
8619,-0.20620306042084727
8620,-0.0897105138989453
8621,-0.2839982459811595
8622,-0.05974971166129758
8623,0.2058372592187106
8624,-0.04530187708619785
8625,-0.21529153838384915
8626,-0.34780310767194983
8627,-0.014103870551738127
8628,-0.13234046670820399
8629,-0.1128766568342658
8630,-0.36285060055089846
8631,-0.12945125953359876
8632,-0.11359995732178807
8633,-0.20869305405679053
8634,-0.46184598659925785
8635,-0.06269254088186822
8636,-0.16401867078643345
8637,-0.3467810963888778
8638,-0.30656162629879463
8639,0.13728653845846414
8640,-0.24839015279461218
8641,-0.24322740349997163
8642,-0.308884001064033
8643,-0.3064913102947989
8644,-0.14721864193159126
8645,-0.221470281192219
8646,-0.1615453469109894
8647,-0.3904119702627545
8648,-0.10893323750839948
8649,-0.31811276095766083
8650,-0.3253368102314201
8651,-0.1852277045808035
8652,-0.22045658189457212
8653,-0.3379059577813747
8654,-0.2521385830638075
8655,-0.36009305753635157
8656,-0.3260623284396472
8657,-0.1563174193575106
8658,-0.3934349251439151
8659,-0.18014916028386743
8660,-0.307118779985611
8661,-0.16038761107088592
8662,-0.06445390328121169
8663,-0.3355916710871718
8664,0.06991397210039016
8665,-0.47527620581210933
8666,-0.1569007603675742
8667,-0.39416930281177465
8668,-0.20135291425146915
8669,-0.2877979834386833
8670,-0.16664044310812895
8671,-0.34467147818998284
8672,-0.25230496887348897
8673,-0.36615478956527514
8674,-0.36541037550267375
8675,-0.33077456056114835
8676,-0.06965105448105292
8677,-0.3497644772235655
8678,-0.17091115641372062
8679,-0.11998536336457309
8680,-0.38128383813504363
8681,-0.40233667431640235
8682,-0.19192125523288311
8683,-0.12643644123425868
8684,-0.31406208387205425
8685,-0.36053976156161727
8686,-0.16329544146885247
8687,-0.22692695853187478
8688,-0.4531041210263068
8689,-0.10206420973591471
8690,-0.31886178728960274
8691,-0.2069281303070065
8692,-0.17405829975482506
8693,-0.33593510572596463
8694,-0.4046498766581337
8695,-0.29861993337348147
8696,-0.35614633614197366
8697,-0.007244040884194935
8698,-0.2732801670638682
8699,-0.3461250323458374
8700,-0.3586578091366875
8701,-0.23508396010644747
8702,-0.1471415498855768
8703,-0.26279789682238264
8704,-0.19563816206362178
8705,-0.25189304720365985
8706,-0.2604667613493473
8707,-0.24329108211768258
8708,-0.43813634300323806
8709,-0.06291176288398595
8710,0.028123757620483324
8711,-0.2090300192225366
8712,-0.13305657773097676
8713,-0.2588211312373715
8714,-0.2420010809811315
8715,-0.1505474517576693
8716,-0.12305624084074955
8717,-0.19933001210851065
8718,-0.23028903626423813
8719,-0.12152449868793375
8720,-0.19938130417612113
8721,-0.19622204272925792
8722,-0.3078158901649943
8723,-0.15070336880651408
8724,-0.13521368659061933
8725,-0.4309659185299228
8726,-0.387962503591125
8727,-0.1945205338261406
8728,-0.34977037180194026
8729,-0.21786061783322508
8730,-0.23695944271661384
8731,-0.2980654932778977
8732,-0.2124344657697425
8733,-0.2326259427471044
8734,-0.2709784009906144
8735,-0.23686033873826542
8736,-0.0840529951687345
8737,-0.21966659145687148
8738,-0.45264749791537406
8739,-0.1794515745153889
8740,-0.21083918821077755
8741,-0.3503907325859161
8742,-0.1820178750231812
8743,-0.30708453086726156
8744,-0.006468680053295928
8745,-0.235390449956232
8746,-0.09595506004316101
8747,-0.2746707368460372
8748,-0.16203156145971798
8749,-0.14922621088694962
8750,-0.40146675206619864
8751,-0.21215476436631614
8752,-0.18077036844343858
8753,-0.249952130902386
8754,-0.3783988140744112
8755,-0.3000997424110064
8756,-0.17993297932134908
8757,-0.08746436462050358
8758,-0.17111613474772822
8759,-0.13073522463030413
8760,-0.1165680771531307
8761,-0.48225247055387604
8762,-0.29624121702569944
8763,-0.11025049967742862
8764,-0.15998720419204696
8765,-0.3424376670600883
8766,-0.14559122272968897
8767,-0.23581892196078386
8768,-0.2785024065913934
8769,-0.21132354337197645
8770,-0.19557788061091178
8771,-0.2502770035291766
8772,-0.2631963506331198
8773,-0.24215409450814623
8774,-0.05235118775407129
8775,-0.0487200800239087
8776,-0.24000756438208137
8777,-0.3463034361863049
8778,-0.16032493447631413
8779,-0.2738652999209089
8780,-0.1265966291051939
8781,-0.20494355015679236
8782,-0.2802084536260963
8783,-0.2725136964870232
8784,-0.3063066604230871
8785,-0.3209642997905547
8786,-0.26562729681155356
8787,-0.10095851433915581
8788,-0.20998402765332
8789,-0.2549857417183215
8790,-0.2858814765728554
8791,-0.14326760293054375
8792,-0.300599693027601
8793,-0.0888017440069286
8794,-0.2053756941578869
8795,-0.38219594757578423
8796,-0.09279040342369753
8797,-0.24413454248791072
8798,-0.26569679170071236
8799,-0.027470252471708277
8800,-0.2645253387102737
8801,-0.41097991412219326
8802,-0.04861132526066174
8803,-0.5346137164618622
8804,-0.08970788174903815
8805,0.08342903194753042
8806,-0.08310524026653157
8807,-0.18009035609930135
8808,-0.09828153044153777
8809,-0.40510238345398053
8810,-0.12458809457675143
8811,0.0434903959433522
8812,-0.136395762883042
8813,-0.22040516791860945
8814,-0.09241412308922543
8815,-0.17824659177547952
8816,-0.2663365806274915
8817,-0.192670281827084
8818,-0.15534315316758313
8819,-0.2568410437674688
8820,-0.3650569924519925
8821,-0.12204033790983428
8822,-0.2759742709486267
8823,-0.4267407820685568
8824,-0.045731965390492395
8825,-0.10711645525851143
8826,-0.2844260105842225
8827,-0.24505055965539915
8828,-0.18423927898224232
8829,-0.20555707650839516
8830,-0.31027541898028066
8831,-0.015509170390682225
8832,-0.3323485148802652
8833,-0.1638614943354723
8834,-0.21715214596527005
8835,-0.22702096158889898
8836,-0.2870739291604052
8837,-0.0669481968358919
8838,-0.21543221122542658
8839,-0.21182567870182786
8840,-0.19672088860953527
8841,-0.2619072289035609
8842,-0.45091245833228716
8843,-0.2966248343129491
8844,0.09888554988627767
8845,-0.1987304331256584
8846,-0.1440126309510387
8847,-0.3795021061550586
8848,-0.08615472702756061
8849,-0.17549024225672094
8850,-0.20474695690224756
8851,-0.22542758363667534
8852,-0.09913901835810321
8853,-0.1543653951899678
8854,-0.057408396225568176
8855,-0.039936412594544383
8856,-0.26068160110422045
8857,-0.23367856562260783
8858,-0.3189409078267647
8859,-0.4668750364059102
8860,-0.37748267011881004
8861,-0.202318969557098
8862,-0.13557313180528408
8863,-0.34258641841046666
8864,-0.16955479827486247
8865,-0.2006410350243006
8866,-0.19384988032269965
8867,-0.3018493106428964
8868,-0.17356405323440088
8869,-0.14421542608894905
8870,-0.3954646443760454
8871,-0.1258770777505998
8872,-0.22150530008563368
8873,-0.3368704035941941
8874,-0.3752484786409494
8875,-0.17662302579293415
8876,-0.22789133095896325
8877,-0.04090972593343347
8878,-0.36249243206147364
8879,-0.3482177672219633
8880,-0.2507973565165256
8881,-0.055155917430470734
8882,-0.12349958962327626
8883,-0.32050685107495924
8884,-0.19842493837413516
8885,-0.3413918017022845
8886,-0.35841998132976927
8887,-0.23143034210319324
8888,-0.26474466900697463
8889,-0.30840040749263475
8890,-0.33826645015873275
8891,-0.5023942069054135
8892,-0.23782404854578132
8893,-0.07900313430964005
8894,-0.04335831438880589
8895,-0.22730926029020918
8896,-0.15807812711205085
8897,-0.07353415119869562
8898,-0.5132982681093935
8899,-0.1310729148074028
8900,-0.34654320512871856
8901,-0.12009444588375004
8902,-0.44000170560855345
8903,-0.1397380134423999
8904,-0.08594362091234298
8905,-0.34466141336454587
8906,-0.2442782015963293
8907,-0.3338105417455151
8908,-0.14763356065052008
8909,-0.0590991249296795
8910,-0.24463043059010514
8911,-0.15451365318937255
8912,-0.1653522894289336
8913,-0.22054660810291854
8914,-0.18872981295361846
8915,-0.25971934255664963
8916,-0.43657566275387805
8917,-0.34424791692176576
8918,-0.20361689188089593
8919,-0.1582573410317195
8920,-0.14701753427133027
8921,-0.5577150584854144
8922,-0.22650922493461098
8923,-0.2895607781105538
8924,-0.26550404698398705
8925,-0.4129819279402372
8926,-0.2851192717176895
8927,-0.16171725774177112
8928,-0.24622068481158285
8929,-0.6197919999116012
8930,-0.08501465922628357
8931,-0.37948729718354596
8932,-0.4490543228130312
8933,-0.1505565934196232
8934,-0.26485494893817085
8935,-0.29561464890922984
8936,-0.2668183645483489
8937,-0.334201963970712
8938,-0.38658742769617005
8939,-0.3315994007134374
8940,-0.3081617689636468
8941,-0.18233873988405766
8942,-0.19734617939432142
8943,-0.32395621193000435
8944,-0.3826934608064181
8945,-0.3772790030214361
8946,-0.2337072019503154
8947,-0.11655148766250947
8948,0.007035692457735801
8949,-0.2600503082251095
8950,-0.17750373988065488
8951,-0.12524459784197292
8952,-0.1473131213691574
8953,-0.3973022290899172
8954,-0.1119337366467529
8955,-0.320070679445887
8956,-0.1120930921857561
8957,-0.25099111051752204
8958,-0.31865057450200823
8959,-0.43138248937343004
8960,-0.37732077707278794
8961,-0.18000132639975172
8962,-0.15506243530673916
8963,-0.4208947800110762
8964,-0.2459036477239491
8965,-0.3279002655262094
8966,-0.3961836688856443
8967,-0.10685703383126735
8968,-0.1651280577637574
8969,-0.2732800848007762
8970,-0.262399010580264
8971,-0.34120209963917125
8972,-0.2944282739181929
8973,-0.27049484243778066
8974,-0.27829894586651355
8975,-0.19190701200588375
8976,-0.3275802388735521
8977,-0.2705200599969145
8978,0.05297073736751203
8979,-0.04709089355491938
8980,-0.3402984905450057
8981,-0.2775819178084541
8982,-0.0023871977986353096
8983,-0.30922969887051355
8984,-0.24378504328023473
8985,-0.25244918101785
8986,-0.2174590230225167
8987,-0.4394651754461129
8988,-0.21063188790179094
8989,-0.1338280809209883
8990,-0.22965115411614567
8991,-0.2654884270160259
8992,-0.14407316279742563
8993,-0.34730855811912176
8994,-0.247206414583695
8995,-0.15577764390215432
8996,-0.32502560133215913
8997,-0.2790122049424902
8998,-0.180248247240039
8999,-0.19041249539335356
9000,-0.07437293437630946
9001,-0.23270060096851522
9002,-0.2901247431617979
9003,-0.24854496846136276
9004,-0.28938158964388305
9005,-0.3450833448304147
9006,-0.43203584041376963
9007,-0.30786288936941203
9008,-0.2195120061928161
9009,-0.3623574066066009
9010,-0.2713846622536372
9011,-0.18525972462161397
9012,-0.2453231433246919
9013,-0.1806736927933865
9014,-0.21215735491169083
9015,-0.3397559256614142
9016,-0.3390403176635357
9017,-0.3070626888236561
9018,-0.30013876239499837
9019,-0.12914138037143727
9020,-0.20575027301176646
9021,-0.3053040467397049
9022,-0.2874703535305323
9023,-0.2722941498393185
9024,-0.04916443593068032
9025,-0.31265042718762076
9026,-0.3729560758757675
9027,-0.3331583442001471
9028,0.06198183249985551
9029,-0.1757788643944328
9030,-0.38240067142759243
9031,-0.20987114029598916
9032,-0.2168718630074
9033,-0.42634557798525363
9034,-0.2493367266437467
9035,-0.4428783799944197
9036,-0.23346222378630352
9037,-0.29128748473600524
9038,-0.14330853703938268
9039,-0.31301924367186623
9040,-0.16179138421078101
9041,-0.4222204231325482
9042,-0.23976521453105226
9043,-0.3798687821684819
9044,-0.16763904537002952
9045,-0.19720489940339567
9046,-0.006762608252374185
9047,-0.015109074183099763
9048,-0.24395372475091356
9049,-0.2513529391452455
9050,-0.3122312019697077
9051,-0.30424881510775303
9052,-0.3303337544576595
9053,-0.15943541153560692
9054,-0.05637301689667356
9055,-0.23281382132123535
9056,-0.02020604135378713
9057,-0.2895295756616689
9058,-0.22809021421122422
9059,-0.24824915311345533
9060,0.08967286063114
9061,-0.30175647774207026
9062,-0.399337371938005
9063,-0.15250993885100797
9064,-0.2144320478664919
9065,-0.2608580411531954
9066,-0.2866604899336683
9067,-0.09462055696373461
9068,-0.2477950574143724
9069,0.028358579355788022
9070,-0.3135610992744075
9071,-0.37685026696878204
9072,-0.272316477286705
9073,-0.20702594364224228
9074,-0.07108077082924533
9075,-0.18121389986450911
9076,-0.3868086491637663
9077,-0.20103312719652014
9078,-0.4292607426190185
9079,-0.14265774416889304
9080,-0.20041334628922078
9081,-0.24504811673468083
9082,-0.15699422959350512
9083,-0.2598233221777027
9084,-0.32350945496685524
9085,-0.3537547856920307
9086,-0.23438854783591315
9087,-0.18114924041740596
9088,-0.16554383713205434
9089,-0.3339623852278662
9090,-0.36733479408561187
9091,-0.2566862258526213
9092,0.0013922705326542967
9093,-0.07901242263973823
9094,-0.23340324367589774
9095,-0.07506872242839277
9096,-0.3497159894591388
9097,-0.1831876031728085
9098,-0.15458475379759787
9099,-0.3036584285961181
9100,-0.20156148391952972
9101,-0.35728694902997776
9102,-0.2643943419471207
9103,-0.08873500108957032
9104,-0.2694496759226072
9105,-0.3342373441917733
9106,-0.2334508176026005
9107,-0.09128570236476581
9108,-0.29340491756652803
9109,-0.3571638433586282
9110,-0.2193808266345272
9111,-0.3313463389756148
9112,-0.13095777211611084
9113,-0.31171541198993336
9114,-0.1504718005852587
9115,-0.21977472902764297
9116,-0.30392619018474815
9117,-0.223333952792165
9118,-0.26165152598086344
9119,-0.3272548920265301
9120,-0.4597810955898874
9121,-0.16989587173248633
9122,-0.19819518427367894
9123,0.026961454055297842
9124,-0.1663387455585193
